draw_id,seed,tissue,scenario,baseline_quantile,treated_quantile,medium_global_multiplier,completion_capacity_multiplier,medium_multiplier__MAR00611,medium_multiplier__MAR09034,medium_multiplier__MAR09039,medium_multiplier__MAR09040,medium_multiplier__MAR09046,medium_multiplier__MAR09048,medium_multiplier__MAR09134,endpoint_weight__MAR06416,endpoint_weight__MAR06419,endpoint_weight__MAR06421
22,20260830,liver,fed,0.2543623202141295,0.6001305522771332,0.6312644134736791,0.7517797849706832,1.0386360834718233,1.1563770697789535,1.2011808213756583,0.971064695904632,0.9897363378054534,0.9558055249281092,1.1739496572429513,0.8109528246475635,1.4634123530887728,0.7256348222636638
23,20260830,skeletal_muscle,fasted,0.38451508047902405,0.47681075151115193,0.8397322265985446,0.6458737219335939,1.2082450550126813,0.8339145339351617,0.8649598612349865,1.012078433187029,0.873021263414359,0.8852858065593843,0.9786377178710115,0.4831026002364122,1.2391169238482647,1.2777804759153226
24,20260830,liver,caloric_restriction,0.714056926488069,0.7116802433661028,0.5389549642362115,1.2347581384730015,1.0367734098556736,1.0701001897983176,0.9946453951043177,0.8907333989509568,1.0029424183299072,1.0344447989597076,0.8527220087488224,0.5550772838830315,1.8526849397056178,0.5922377764113507
25,20260830,skeletal_muscle,exercise,0.7453318204141427,0.3097437070310568,0.8927538028702253,0.5229670618424466,0.9236260161741374,1.0560443162842128,0.8353681637443425,1.1669353346731859,0.8793520116455861,1.1188176133460221,0.9745131939408319,0.7134238040703135,1.0017941706322138,1.2847820252974729
26,20260830,liver,caloric_restriction,0.324365582782121,0.27949542155859675,0.5282895029827922,1.660117650562801,0.840464455558634,0.9571133139882901,0.9712220268862273,1.2277074728002284,0.9316742018295416,1.0952339484414364,0.974041785388938,1.0616452039016093,0.43705297094305434,1.5013018251553367
27,20260830,adipose_subcutaneous,fasted,0.5798541599737993,0.8971713128431675,0.6992699640559762,0.7683207250816533,0.9538311101028637,0.8714400464146655,0.811767416542644,1.2418366060294745,1.2139508684253077,1.0074454115538922,1.2411081542812041,0.9063367965392627,1.029786130057443,1.0638770734032938
28,20260830,liver,caloric_restriction,0.33863898517302593,0.3374871425427487,0.7969589942029669,0.6973703960214436,0.9906173861146593,0.9858547200703829,1.1276821728680542,0.8090717634888432,0.9899427563763469,1.2235531935973691,0.9404923170765955,0.8908472687015138,1.0871148183098123,1.0220379129886736
29,20260830,liver,exercise,0.3493816085181578,0.5434025048376349,0.5403503271513658,0.5372151989176308,1.0207348747143907,0.9254836378140556,1.0217856629525641,1.07210364493623,1.1765567567358661,0.9190621803814423,0.8328081261354628,1.022912875549507,1.3052819381810814,0.6718051862694117
30,20260830,skeletal_muscle,exercise,0.45637793612755295,0.285182083516652,0.6596916514784755,0.8250065595117074,0.883360561688587,0.8509895854097196,1.14131015276564,1.0924078186186537,0.8282410060209155,1.1653794759017626,0.8707201598998158,0.5775125894776574,1.8512165578544282,0.5712708526679141
31,20260830,liver,caloric_restriction,0.05990547862652684,0.7139064696835663,1.5009995673772438,0.6054771679856739,0.970551379147692,0.9760133354971215,1.0218282665751295,0.998484538889271,0.9678535414196264,0.9498486935514551,1.2124831822068871,1.0373203176249315,1.1917542852319285,0.7709253971431403
32,20260830,liver,exercise,0.594503986156815,0.5550772674450061,1.5743737879117885,0.7627720158041801,1.0801167336137705,0.8653589442136254,1.0152108170409908,1.0799472495056903,0.9661799117772681,0.9174517396175706,1.0881980455410531,0.6328259055187548,1.2430271666895947,1.1241469277916503
33,20260830,adipose_subcutaneous,caloric_restriction,0.32236858570112525,0.4297722072002421,1.1407320600957012,1.780194110697758,0.9282949577969989,0.9750017255093946,1.0110144873385272,0.9357112675983886,1.1264303627499515,0.8885522629945448,1.1988296867051076,0.9304079277336966,1.3449381838699193,0.7246538883963837
34,20260830,adipose_subcutaneous,caloric_restriction,0.04826910678808927,0.5780763233291735,0.8556046579045924,0.6454367328010125,1.0626262672005726,1.1699350021091464,0.9809906356078574,0.8305432623410631,1.1299561497182093,1.0328285490119782,0.8754210461061418,0.7893407857313423,1.1398574053558388,1.0708018089128188
35,20260830,adipose_subcutaneous,fasted,0.1862444636699344,0.9695618337201483,0.5910326126523773,1.3427191395307598,1.0738780870318962,0.819105967943472,0.9654135501448619,1.2183120347420542,1.0592993875575376,0.8252232151553528,0.9518158423522656,1.1826967362624754,1.1620045002247328,0.6552987635127915
36,20260830,skeletal_muscle,caloric_restriction,0.19735135501882606,0.5843092602472107,0.6073890551155086,0.6123608941118641,0.8614796719603331,0.9876496583348847,0.8529801601377207,0.8852605917005633,0.9102278904156392,1.1496441818564995,0.8226810915086692,0.5507586072290326,1.344047551509529,1.1051938412614388
37,20260830,skeletal_muscle,exercise,0.3717055481243088,0.8444936324196227,0.5322811441650669,1.2804792565809544,0.8738305421321524,1.039644043431966,1.1030741847382282,0.9377347535989399,0.9404352728108857,1.2344565591591359,1.058686903179102,1.0688144408572757,1.0672786492057964,0.863906909936928
38,20260830,skeletal_muscle,fasted,0.2859121442860195,0.6959964136401425,1.8141627396028077,0.8768655425921978,1.1409896655005878,1.1379744573480592,1.2124729063099893,1.200942244626023,1.126750808086825,1.1389682904312317,0.9661989386827167,1.2744473988654195,0.4057303531838685,1.3198222479507122
39,20260830,skeletal_muscle,exercise,0.9784696055984754,0.21050508720017536,1.183614077544744,0.5980958746306908,1.2358480831817618,0.8001828505215606,1.117423602838947,0.9278410277133774,1.1318126417403236,1.0871699200005627,0.867023729163078,0.5514620107253965,1.6873564251079922,0.7611815641666115
40,20260830,liver,exercise,0.5192707060202947,0.9813603717576441,0.6295536337322769,1.287864891656861,0.8303585043499623,0.8569885342950412,1.1661686230589705,0.9509964591067309,0.9422175004112203,0.944061968555906,1.185894616096465,1.0326190245724916,0.7971140551792741,1.1702669202482343
41,20260830,skeletal_muscle,fed,0.023175732330054655,0.85836930486967,1.207759012551725,0.7885327016236936,0.8441520687703078,0.9960678448398942,0.831413945844547,0.9600281459288498,1.1506197938837592,1.0252086401146625,1.0577216520861001,1.3815897543565026,0.9671870664661533,0.6512231791773441
42,20260830,skeletal_muscle,fasted,0.08039810678805881,0.3798777877788475,1.0175967875005967,0.5871653037897807,1.0101095904983837,0.8076530429525611,0.9919069613094906,1.010439294446573,0.9493590776623473,1.052258928188356,0.9238570597881018,0.9496989324363879,0.728801987827123,1.3214990797364892
43,20260830,liver,fasted,0.11890152287108502,0.8672758902544863,1.609965286558369,1.9045832369882936,0.8548523222693984,1.192481206521147,0.969930122169941,0.9079743871496062,0.8117737382745944,0.9896063000293452,0.8731116649116615,0.8592760586052639,0.8615291679156336,1.2791947734791025
44,20260830,adipose_subcutaneous,caloric_restriction,0.8228076281464578,0.9423158822392408,0.6170071020597327,1.5692281161720565,1.2468302840779868,1.2050058064244427,0.913191001959567,1.1459385502393122,0.8224728127310637,0.8951890775792883,0.8818445699474567,1.441953887015872,0.5081017916525771,1.0499443213315507
45,20260830,adipose_subcutaneous,fed,0.6357106457056126,0.15727616640055186,1.4126954056731835,1.2723751993150931,0.8763409864477523,1.1416047532354228,1.1161843458568557,1.002396172657334,0.8340693313917604,0.8287120767375373,1.0517101863794642,1.2001768630510739,0.6012241301915617,1.1985990067573646
46,20260830,adipose_subcutaneous,fed,0.050586447550839964,0.7506770167629834,1.3507085540471229,0.5531568651344141,0.8453422694225111,1.1222605870634832,0.8747311923427853,0.9833602847537792,0.9903868283616281,1.004811882467629,1.1529499094608857,1.272925551185114,0.3706009621540037,1.3564734866608823
47,20260830,liver,caloric_restriction,0.5062075606262708,0.9634681715315545,0.5327526632119932,0.6233992586822105,1.1678045164329756,1.1073473607863509,0.9399890369208291,0.8781020522790273,1.1966482021107927,0.9804483126110518,0.9600799709142022,0.5268193849595983,1.7296413419879242,0.7435392730524771
48,20260830,liver,caloric_restriction,0.18391804754947472,0.33509521863119873,0.792783822943079,0.7273768256640779,1.0729618133874324,1.196756302599094,0.9992579292097468,0.8938435250432925,0.8877569915478201,0.8375679439651058,1.232815268276494,0.6500933683277313,1.0122884155241092,1.3376182161481591
49,20260830,adipose_subcutaneous,fed,0.6347929548486161,0.7344661523953607,0.851886746050622,0.9534584003473627,1.2240091716631494,1.0545504336033225,0.8359998942916664,1.1725918362514858,0.9564851873865274,1.1301440204118451,0.9905999776534147,0.7096953526130129,1.060200206466637,1.2301044409203499
50,20260830,adipose_subcutaneous,fasted,0.15538657830684788,0.030049854385913122,0.6563867692179629,1.2818691132651219,1.2231889157646891,1.2300143654432343,0.9425750708915145,1.2302315674810262,1.2213891496889542,1.0882223549950554,1.1367518237282535,1.4541751215170562,0.7383433203561697,0.8074815581267744
51,20260830,liver,fasted,0.11518684498824827,0.3761911149033138,1.4061224694972656,1.90021653936816,0.9022612462677985,0.8340114585928027,0.9001024914426469,0.8304738172268686,0.8890243252192839,1.1171456709663423,0.9757382999966752,0.5773985079061964,0.7658537652239583,1.656747726869845
52,20260830,adipose_subcutaneous,caloric_restriction,0.24466008282243445,0.5834408557024023,0.9254625622960936,1.4097716012482522,0.8251520201545761,1.231125940626432,1.084509193877344,0.9605770314499927,1.0858187539565334,0.9479461440330749,0.9140063081410972,0.9283461490329624,0.8505865997003481,1.2210672512666896
53,20260830,liver,fasted,0.7472419188558961,0.24157197562712485,1.8585899317217849,1.2413947211665526,0.8353331848894389,1.169566010690651,1.2297906541288592,1.0070615304077168,0.9612951567319125,0.9400609938799911,1.204126322494128,1.241929565779737,0.6040453508050552,1.154025083415208
54,20260830,skeletal_muscle,caloric_restriction,0.6580665128065014,0.08255338949039615,1.0772314828274876,1.3750460143156031,0.8813188955657901,1.1900736003770775,0.9499128139562242,1.092052382186337,0.9609941709543566,0.8883443764455786,0.9056642521328435,0.8300949427539513,0.9749567177415024,1.1949483395045466
55,20260830,liver,exercise,0.09632084963247933,0.8714028059276997,1.800748023783953,0.7907709739314357,1.1192211384205049,1.2472218776333734,1.215952279603524,1.2215145833491408,1.0680894997762216,1.07311409969976,0.9596592004003137,1.14377456731908,0.7429964267413445,1.1132290059395753
56,20260830,adipose_subcutaneous,fed,0.9801587642549433,0.5892792006473467,1.732654415644183,0.7631022739184069,0.999191114944302,1.1336563297659188,0.9767952483014105,0.8855946272002572,1.048198849526212,1.0165925788066181,1.1298258223599102,1.0561022060739966,0.5114916421204097,1.4324061518055935
57,20260830,adipose_subcutaneous,fasted,0.4678102525418051,0.7719170570413455,1.005906199382455,0.6992547231361651,0.9221353475999501,0.8633824854939853,1.2277304234843431,1.039944354448173,1.0796684340953207,1.1446253412083214,1.2086637182949234,1.2879476861247277,0.895075398859019,0.8169769150162531
58,20260830,liver,fasted,0.9525888067278145,0.6111602538778735,1.0322461845375783,1.154325724686291,0.806651796459143,0.8797666070541784,0.9160806257845888,0.9863940878380145,1.190355506020645,1.0609977343375747,1.0051609110525923,0.728022752901323,1.5294860623978168,0.7424911847008602
59,20260830,liver,caloric_restriction,0.8668605354892223,0.47144070429471896,1.137584744161524,1.682496014350067,1.1802058515727731,0.9051691664678584,1.1979174449716674,0.9439982033223981,0.8079502538903405,1.1785744559216718,0.9001082163873922,0.8384316891548536,0.7953384806323658,1.3662298302127804
60,20260830,skeletal_muscle,fed,0.43732955426667675,0.5586686373098312,0.532489660068018,0.9215594895848827,1.2042647380648612,0.8633931700213807,1.1781660154066151,1.227298533498456,1.0948767302399014,1.0815553692326607,0.9377468584232185,0.6968146780137475,1.0541412606974083,1.2490440612888443
61,20260830,liver,fasted,0.9841737547285541,0.7917062491022833,1.5023706483106753,1.010377271985659,0.828373502049213,1.08401228156678,1.1661603839331003,1.002251382283682,1.0158892179381327,1.0530727798845054,0.8999513449513482,1.0722360922700185,0.7887267866915002,1.1390371210384815
62,20260830,adipose_subcutaneous,fed,0.05111423401742654,0.12026636309577055,0.6403349966187033,0.8321836839552772,1.0289851995256214,0.828970840529323,0.8154160402494341,0.8215115811904016,1.1562420173430898,1.133069799617921,0.9235462202554338,0.7785719349538264,0.7240451552804933,1.4973829097656801
63,20260830,skeletal_muscle,caloric_restriction,0.05905796283494713,0.38414672369527125,0.5775852403914373,1.1292566640187756,0.8929329937128107,0.9584235174625337,1.0742089596846054,0.9160779874369073,1.1762381378276818,1.1834231302702751,1.069865931190337,1.0467400894615062,1.187046174845157,0.7662137356933367
64,20260830,skeletal_muscle,fasted,0.2896049080353055,0.592898924149445,0.7532875818565727,1.5556395292745853,1.1410884010509348,1.0482156047265547,1.0574734284093343,0.8004244242814345,0.8705921847440602,0.8744866495578711,0.9112714024165404,1.007563711141643,1.2303481871600348,0.7620881016983223
65,20260830,adipose_subcutaneous,fasted,0.8035153146523832,0.5127857435942477,0.917002695160381,1.1701738092835257,0.9224819438238573,0.9359104114981477,1.1415293892042369,0.8022285844123651,0.8528646247008124,0.9539900093276343,0.9511189893470595,0.9745726012532828,1.1631773887182637,0.8622500100284539
66,20260830,liver,fasted,0.07409892043958943,0.7412717521286245,0.9537635441125458,0.9233425009399169,1.1799273383738313,0.8681831047657486,1.208478752521006,0.9854176364837349,0.9045651534606741,0.9381732441899082,0.8721827410413204,0.5251320040058216,1.057745750686989,1.4171222453071899
67,20260830,liver,fed,0.18608469439739506,0.22373755171340504,0.6594301827314321,1.9475327288647455,1.0892033570504054,1.0743949174750327,1.020274469452778,0.8687754753275485,0.9211366956427335,0.9397875955793931,0.8687151322928797,1.0733333781990972,0.9376570806743878,0.9890095411265152
68,20260830,liver,fasted,0.4686027738169698,0.865675003953034,1.4064907281198682,0.9965936709289116,0.946095593733446,1.130567245765743,1.0204948466308128,0.848440505659978,1.0212263118678018,1.1414076952224228,0.8111902715999431,0.48072061973906544,1.7372100584047971,0.7820693218561376
69,20260830,liver,fasted,0.391989404618302,0.37540738732493406,1.3062392155489573,1.2571705903967,0.850511991581698,0.9982957983319486,1.0545844266628974,1.186618697568086,1.213188268502955,1.10966213248802,0.8573996755310132,0.7314379900716029,1.367129955348699,0.9014320545796984
70,20260830,skeletal_muscle,exercise,0.28359946967852867,0.5461455310044678,1.7030304163018968,0.8076108889018031,1.1582137052597334,1.058150567437218,1.0520175654919073,1.02037239278421,1.099274328115806,1.2292912819099373,1.1602656675812717,1.00514317975901,1.259033890185815,0.7358229300551751
71,20260830,skeletal_muscle,exercise,0.794124737833447,0.9457300833756576,0.5249789068797271,1.192990505973297,0.8211429133736972,1.2166467735014868,0.9358544186442052,1.0343904638115595,1.160276696017381,1.0697090937067597,0.9706352037102305,1.100815363186041,0.5073743228853811,1.391810313928578
72,20260830,skeletal_muscle,fasted,0.6373852418245596,0.3613554216416076,1.1613507307629338,1.8016505155878635,0.8824168302633865,0.9260703909947744,0.8315627548069646,0.9371111683953143,0.9123351785404444,0.9092607895127464,0.8624304408600649,1.2565716068709933,0.5952396718003501,1.1481887213286568
73,20260830,adipose_subcutaneous,fasted,0.41701538260389437,0.5038121471721553,0.7649176071114289,0.7623696445609365,0.9811119796835318,1.0893694820109787,1.0004446070441264,0.9395763229767692,0.9946423439037813,0.9283096670388344,1.0774134473449433,0.7117715806050956,0.7198274597042671,1.5684009596906374
74,20260830,liver,exercise,0.7702985606371554,0.7885216717896674,1.5022248711536668,0.683233250171478,0.8131588668192492,1.20440653280211,0.839260472192458,1.0268175033594868,1.2113569455886224,1.1478064776930166,1.1770648652206472,1.2643076823951038,0.9531526308396262,0.7825396867652699
75,20260830,skeletal_muscle,caloric_restriction,0.5376546393746892,0.34801353758817477,1.5593842389299906,0.7999993514151081,1.1623958080514738,0.8113661206391379,0.9331131482669923,0.8294806887168018,1.0536804405446702,0.9252133238517318,0.9644935857136406,1.052671275213535,0.7186286466348265,1.2287000781516388
76,20260830,skeletal_muscle,caloric_restriction,0.17911683996254424,0.32689799733476455,1.7843974624483812,0.7306380558300989,1.08105550329743,0.9824971741049419,0.8324550395485734,1.2294995139891505,1.0529794354894335,0.849016375179767,0.855270415691452,0.8691864587244048,0.770995621252367,1.3598179200232283
77,20260830,skeletal_muscle,exercise,0.12170473587202002,0.3874179921805526,1.2180222675994101,1.0806786642283968,0.9105804559947603,1.1695942526325045,0.9648235566029661,0.9253772529201723,1.169867503136544,1.1117093429934377,0.8294986856910332,0.9997625080704136,0.9636879101452778,1.0365495817843087
78,20260830,skeletal_muscle,caloric_restriction,0.31837305748830647,0.013244058036985473,1.708331796596543,0.5317553125864638,0.8702309662173142,0.979676419233125,1.207669965336882,1.1219554817232955,0.8546110589218179,0.8058619630328026,0.8987900696484245,1.5547070575984285,0.7970472487892407,0.6482456936123305
79,20260830,skeletal_muscle,fed,0.6871741721510787,0.24118696193537115,1.6526363489228648,0.7304423808887901,0.825734333736486,1.235086587213413,0.9655625985818471,0.8265945003996558,0.8723139463571068,1.1806515670746518,1.1398708309575114,0.6336366907018023,0.8246241459494408,1.5417391633487572
80,20260830,adipose_subcutaneous,fasted,0.7537962706515102,0.3198414955893666,1.2968127699929175,0.9143769752817452,0.9643473648756644,0.8312010071449188,0.9855749129409246,0.9987247962029695,1.0021327520937258,0.8234422086281845,0.9679368239247275,0.5198954570031368,1.491546882706871,0.9885576602899924
81,20260830,skeletal_muscle,fed,0.04327344421690482,0.8687222222666483,1.8827975152755447,0.6738761480216653,1.107539550749069,1.2455247099690296,0.805390932795103,0.9239189932822311,0.9409986182641987,1.001585902556192,1.0529781674970164,1.0577393531234702,1.1012227133206522,0.8410379335558777
82,20260830,adipose_subcutaneous,exercise,0.45702601170677437,0.8224075751766681,0.8804124853737878,1.9441603687989042,1.0793267005719065,0.8551628509283881,0.8631929690160243,0.9969253581226808,1.0476717684218768,0.8739589730628345,0.8021448671306892,1.3356829628155764,1.1427167955208883,0.5216002416635351
83,20260830,liver,exercise,0.20717560406061408,0.5077558335015968,1.2587319331031446,0.5854782368077635,0.9285222892210538,1.2003699194343944,0.9167699184086906,0.8583876433864776,1.0165262221195919,1.1153035748878701,0.8370588945890044,1.5134363125267392,0.5166991723858929,0.9698645150873682
84,20260830,adipose_subcutaneous,caloric_restriction,0.31416698169372015,0.4449447645078307,0.6990199516019461,0.6293463343932983,0.9586800901143175,1.112978467186273,1.24629513060063,1.21660045608137,1.2076602844269102,0.9490880645760477,0.9524762321279516,1.1602583116992475,1.1408303125265231,0.6989113757742295
85,20260830,adipose_subcutaneous,fasted,0.665615313371739,0.2652460684327317,0.506122523533019,1.3774621258838975,0.8818477867398424,1.030238257023492,1.1621668511028962,0.8196243194562763,1.0720340418057708,0.9831754594050307,1.0110255261205217,1.196226004435009,1.3666569078484614,0.4371170877165296
86,20260830,adipose_subcutaneous,fed,0.11392495641215694,0.37354413437873735,0.6932316986614728,0.7496508376093437,1.1408157112706343,0.8086224763410519,0.906927426646764,0.9526812903033046,1.0908274489122274,1.1545002019212665,0.9516292415902639,0.48166088564215254,1.6175802743874073,0.9007588399704403
87,20260830,adipose_subcutaneous,fed,0.7334989581154946,0.4975017639653443,0.7866055570358417,0.7663583997333937,0.827605781081873,1.1924228597581492,1.0720660705789853,1.0324312171417023,1.1020754464106954,1.1224433279521757,0.8569949138362942,1.2938886920023407,1.2810018036896698,0.42510950430798916
88,20260830,adipose_subcutaneous,fed,0.1887351273304878,0.9396453305079623,0.87656148265718,0.9995004106537505,0.8653491648165583,1.0967234809234492,0.8060069738100325,1.0289017565953746,0.8469057482674925,1.1268754286916112,1.0430652602587502,0.8240422639610361,0.9009627615066328,1.274994974532331
89,20260830,skeletal_muscle,fed,0.96266382791289,0.9667959866493199,0.9370805867006934,1.7417831675569966,0.9957035986120912,1.1077446210528208,1.2369621317371622,1.048129475488638,0.9220020451099111,0.8071779767360409,0.9640359375674044,1.1160491651731834,1.2990727506459054,0.5848780841809114
90,20260830,adipose_subcutaneous,fasted,0.11977845825400923,0.33379561746233655,1.6835726858757756,0.8897520922655777,0.9710152996423412,1.1805238873608916,1.0375613895352351,1.1229955071049138,0.9938904789985809,1.0198622341205603,0.8348134195503829,0.9687765940152845,1.0621634099568438,0.969059996027872
91,20260830,liver,fed,0.011953934127146848,0.6712999288685485,0.5865009406055183,0.5362481605654092,0.922018750765412,1.163932912692958,1.091393292731741,0.9857739090308054,0.9182965891756293,1.110988632300888,1.1546553384820843,1.2513557457077285,0.8368351235318442,0.9118091307604274
92,20260830,adipose_subcutaneous,exercise,0.7478918890565042,0.16585611470286066,0.7717291748268956,0.7301326864418338,0.9581374072037298,1.2493083062207828,1.0715013455586317,0.9931037147807206,1.098629260350008,0.9388231418834463,0.8095451159041496,1.1371725549693452,0.7237850717809703,1.1390423732496846
93,20260830,adipose_subcutaneous,exercise,0.7800766640291786,0.07561025572796165,0.6030782747611032,1.2571202263062808,1.123350141982935,1.1906692844465814,0.9918053377286196,1.1586363658305883,0.8114539332425795,1.0081750018497628,0.9445390275178549,0.930204660101932,0.7652867762752695,1.304508563622798
94,20260830,liver,caloric_restriction,0.31261904425632814,0.9469907453616062,0.8632954638679857,1.2177316104757443,1.2374626792631038,0.90384919127873,0.9893474539037365,1.1037912493043174,1.1490203185407981,1.2355824806646347,0.8893228590953755,1.1007878585493922,0.6778388276671775,1.22137331378343
